ip,latency
167.172.163.21,114.83287811279297
167.172.163.21,82.69000053405762
167.172.163.21,102.6160717010498
167.172.163.21,86.93504333496094
167.172.163.21,71.0289478302002
167.172.163.21,78.30405235290527
167.172.163.21,104.60805892944336
167.172.163.21,74.27287101745605
167.172.163.21,73.6241340637207
167.172.163.21,74.30768013000488
167.172.163.21,94.89607810974121
167.172.163.21,61.48695945739746
167.172.163.21,99.82514381408691
167.172.163.21,88.9592170715332
167.172.163.21,75.10089874267578
167.172.163.21,74.07903671264648
167.172.163.21,107.8040599822998
167.172.163.21,121.89698219299316
167.172.163.21,100.04019737243652
167.172.163.21,98.85406494140625
167.172.163.21,68.04227828979492
167.172.163.21,84.16104316711426
167.172.163.21,87.62311935424805
167.172.163.21,78.51314544677734
167.172.163.21,73.11296463012695
167.172.163.21,90.1181697845459
167.172.163.21,84.92302894592285
167.172.163.21,109.61484909057617
167.172.163.21,76.21407508850098
167.172.163.21,81.43424987792969
167.172.163.21,97.68199920654297
167.172.163.21,72.49212265014648
167.172.163.21,97.13888168334961
167.172.163.21,72.6931095123291
167.172.163.21,120.3451156616211
167.172.163.21,125.17499923706055
167.172.163.21,75.57892799377441
167.172.163.21,88.81807327270508
167.172.163.21,86.36093139648438
167.172.163.21,84.5792293548584
167.172.163.21,84.57064628601074
167.172.163.21,102.61416435241699
167.172.163.21,86.81511878967285
167.172.163.21,96.57692909240723
167.172.163.21,81.57777786254883
167.172.163.21,83.53304862976074
167.172.163.21,109.31587219238281
167.172.163.21,75.10876655578613
167.172.163.21,96.93098068237305
167.172.163.21,92.68999099731445
167.172.163.21,92.30279922485352
167.172.163.21,62.05177307128906
167.172.163.21,93.78719329833984
167.172.163.21,82.87596702575684
167.172.163.21,83.71806144714355
167.172.163.21,111.7401123046875
167.172.163.21,91.79496765136719
167.172.163.21,115.37027359008789
167.172.163.21,90.32011032104492
167.172.163.21,78.44924926757812
167.172.163.21,72.84307479858398
167.172.163.21,
167.172.163.21,94.25210952758789
167.172.163.21,71.8538761138916
167.172.163.21,71.52509689331055
167.172.163.21,77.41189002990723
167.172.163.21,98.12402725219727
167.172.163.21,77.40211486816406
167.172.163.21,82.06057548522949
167.172.163.21,71.52986526489258
167.172.163.21,79.1780948638916
167.172.163.21,83.74881744384766
167.172.163.21,104.4759750366211
167.172.163.21,73.25506210327148
167.172.163.21,74.24569129943848
167.172.163.21,89.24531936645508
167.172.163.21,102.69498825073242
167.172.163.21,88.67597579956055
167.172.163.21,88.40417861938477
167.172.163.21,100.17991065979004
167.172.163.21,127.87199020385742
167.172.163.21,88.03200721740723
167.172.163.21,91.96281433105469
167.172.163.21,94.26689147949219
167.172.163.21,97.9762077331543
167.172.163.21,81.75516128540039
167.172.163.21,81.62879943847656
167.172.163.21,97.26595878601074
167.172.163.21,68.80068778991699
167.71.48.223,94.95878219604492
167.71.48.223,95.12209892272949
167.71.48.223,97.28193283081055
167.71.48.223,87.80097961425781
167.71.48.223,95.84903717041016
167.71.48.223,104.34412956237793
167.71.48.223,88.1049633026123
167.71.48.223,92.26584434509277
167.71.48.223,72.6158618927002
167.71.48.223,86.08698844909668
167.71.48.223,104.41327095031738
167.71.48.223,86.46607398986816
167.71.48.223,102.82087326049805
167.71.48.223,105.03101348876953
167.71.48.223,87.13316917419434
167.71.48.223,
167.71.48.223,83.33802223205566
167.71.48.223,91.278076171875
167.71.48.223,98.58989715576172
167.71.48.223,93.2610034942627
167.71.48.223,100.77834129333496
167.71.48.223,111.15479469299316
167.71.48.223,78.02391052246094
167.71.48.223,103.03187370300293
167.71.48.223,97.29790687561035
167.71.48.223,82.72719383239746
167.71.48.223,103.25193405151367
167.71.48.223,99.96676445007324
167.71.48.223,101.05490684509277
167.71.48.223,87.08786964416504
167.71.48.223,94.76995468139648
167.71.48.223,116.93787574768066
167.71.48.223,107.14960098266602
167.71.48.223,98.76084327697754
167.71.48.223,99.52211380004883
167.71.48.223,108.1230640411377
167.71.48.223,96.95887565612793
167.71.48.223,99.10106658935547
167.71.48.223,97.38397598266602
167.71.48.223,104.71677780151367
167.71.48.223,92.94319152832031
167.71.48.223,80.98506927490234
167.71.48.223,
167.71.48.223,106.26983642578125
167.71.48.223,157.64474868774414
167.71.48.223,96.30489349365234
167.71.48.223,90.39115905761719
167.71.48.223,99.67589378356934
167.71.48.223,92.09990501403809
167.71.48.223,78.79900932312012
167.71.48.223,75.17504692077637
167.71.48.223,98.92797470092773
167.71.48.223,106.40501976013184
167.71.48.223,83.33396911621094
167.71.48.223,102.36191749572754
167.71.48.223,99.15900230407715
167.71.48.223,105.3309440612793
167.71.48.223,90.91997146606445
167.71.48.223,115.54813385009766
167.71.48.223,93.96696090698242
167.71.48.223,97.7940559387207
167.71.48.223,88.53769302368164
167.71.48.223,103.68490219116211
167.71.48.223,110.12125015258789
167.71.48.223,83.67609977722168
167.71.48.223,140.1963233947754
167.71.48.223,80.90424537658691
167.71.48.223,101.20868682861328
167.71.48.223,95.09086608886719
167.71.48.223,97.78594970703125
167.71.48.223,112.90478706359863
167.71.48.223,93.83606910705566
167.71.48.223,94.83098983764648
167.71.48.223,86.65180206298828
167.71.48.223,82.3829174041748
167.71.48.223,89.86902236938477
167.71.48.223,92.98896789550781
167.71.48.223,90.93403816223145
167.71.48.223,99.23219680786133
167.71.48.223,94.87223625183105
167.71.48.223,107.12718963623047
167.71.48.223,93.2159423828125
167.71.48.223,109.1771125793457
167.71.48.223,94.8340892791748
167.71.48.223,97.5961685180664
167.71.48.223,105.18479347229004
167.71.48.223,79.46610450744629
167.71.48.223,93.44792366027832
167.71.48.223,89.77603912353516
167.71.48.223,97.26810455322266
167.71.48.223,68.7870979309082
167.71.48.223,97.36013412475586
167.71.48.223,91.37606620788574
167.71.48.223,90.99125862121582
167.71.48.223,88.9580249786377
167.71.48.223,82.75198936462402
167.71.48.223,103.1038761138916
167.71.48.223,91.33696556091309
167.71.48.223,91.93611145019531
167.71.48.223,109.94291305541992
167.71.48.223,108.7486743927002
167.71.48.223,107.92398452758789
167.71.48.223,105.06796836853027
167.71.48.223,106.36401176452637
167.71.48.223,103.37400436401367
167.71.48.223,103.8661003112793
167.71.48.223,88.35506439208984
167.71.48.223,98.01220893859863
167.71.48.223,92.85092353820801
167.71.48.223,97.88107872009277
167.71.48.223,100.69417953491211
167.71.48.223,111.18912696838379
167.71.48.223,84.84888076782227
167.71.48.223,85.41321754455566
167.71.48.223,111.74392700195312
167.71.48.223,79.26011085510254
167.71.48.223,82.85903930664062
167.71.48.223,116.66512489318848
167.71.48.223,116.98007583618164
167.71.48.223,85.89911460876465
167.71.48.223,101.94897651672363
167.71.48.223,99.0757942199707
167.71.48.223,104.40397262573242
167.71.48.223,90.76189994812012
167.71.48.223,91.48287773132324
167.71.48.223,99.52497482299805
167.71.48.223,102.71811485290527
167.71.48.223,83.70208740234375
167.71.48.223,99.83301162719727
167.71.48.223,111.48476600646973
167.71.48.223,111.45305633544922
167.71.48.223,104.33411598205566
167.71.48.223,89.58721160888672
167.71.48.223,96.67778015136719
167.71.48.223,90.71183204650879
167.71.48.223,109.47394371032715
167.71.48.223,114.68791961669922
167.71.48.223,106.93526268005371
167.71.48.223,108.58583450317383
167.71.48.223,101.40681266784668
167.71.48.223,89.69593048095703
167.71.48.223,82.6261043548584
167.71.48.223,88.90485763549805
167.71.48.223,94.1927433013916
167.71.48.223,105.23486137390137
167.71.48.223,96.9400405883789
167.71.48.223,98.53482246398926
167.71.48.223,98.43015670776367
167.71.48.223,78.9029598236084
167.71.48.223,108.93797874450684
167.71.48.223,87.28408813476562
167.71.48.223,99.87902641296387
167.71.48.223,94.95306015014648
167.71.48.223,97.7928638458252
167.71.48.223,111.0689640045166
167.71.48.223,104.39085960388184
167.71.48.223,94.8331356048584
167.71.48.223,89.63894844055176
167.71.48.223,90.11316299438477
167.71.48.223,83.02187919616699
167.71.48.223,102.1430492401123
167.71.48.223,104.29215431213379
167.71.48.223,
167.71.48.223,94.32101249694824
167.71.48.223,95.67499160766602
167.71.48.223,91.49599075317383
167.71.48.223,97.18084335327148
167.71.48.223,89.8439884185791
167.71.48.223,98.53076934814453
167.71.48.223,86.47298812866211
167.71.48.223,113.87491226196289
167.71.48.223,86.09986305236816
167.71.48.223,98.99687767028809
167.71.48.223,82.70001411437988
167.71.48.223,104.71391677856445
167.71.48.223,89.56718444824219
167.71.48.223,123.31318855285645
167.71.48.223,100.49891471862793
167.71.48.223,104.96997833251953
167.71.48.223,103.00898551940918
167.71.48.223,98.74796867370605
167.71.48.223,110.35990715026855
167.71.48.223,110.11004447937012
167.71.48.223,85.78610420227051
167.71.48.223,88.74988555908203
167.71.48.223,106.91022872924805
167.71.48.223,98.97184371948242
167.71.48.223,100.86607933044434
167.71.48.223,84.95712280273438
167.71.48.223,83.97817611694336
167.71.48.223,100.35824775695801
167.71.48.223,93.6741828918457
167.71.48.223,84.68103408813477
167.71.48.223,105.92508316040039
167.71.48.223,98.29902648925781
167.71.48.223,93.28794479370117
167.71.48.223,107.53512382507324
167.71.48.223,105.29184341430664
167.71.48.223,104.43973541259766
167.71.48.223,279.529333114624
167.71.48.223,
167.71.48.223,110.30101776123047
167.71.48.223,104.94065284729004
167.71.48.223,110.96310615539551
167.71.48.223,102.86784172058105
167.71.48.223,116.5320873260498
167.71.48.223,83.83369445800781
167.71.48.223,102.4770736694336
167.71.48.223,94.37417984008789
167.71.48.223,112.6399040222168
167.71.48.223,88.50312232971191
167.71.48.223,
167.71.48.223,98.78015518188477
167.71.48.223,107.98287391662598
167.71.48.223,107.4521541595459
167.71.48.223,105.29184341430664
167.71.48.223,108.6127758026123
167.71.48.223,94.16484832763672
167.71.48.223,85.01696586608887
167.71.48.223,87.08310127258301
167.71.48.223,102.7529239654541
167.71.48.223,135.76388359069824
167.71.48.223,74.67174530029297
167.71.48.223,85.66498756408691
167.71.48.223,88.30690383911133
167.71.48.223,89.80202674865723
167.71.48.223,82.56220817565918
167.71.48.223,94.27189826965332
167.71.48.223,107.15007781982422
167.71.48.223,80.98721504211426
167.71.48.223,102.81085968017578
167.71.48.223,99.5340347290039
167.71.48.223,117.21611022949219
167.71.48.223,94.31314468383789
167.71.48.223,102.00285911560059
167.71.48.223,115.12136459350586
167.71.48.223,94.32601928710938
167.71.48.223,103.08504104614258
167.71.48.223,190.68169593811035
167.71.48.223,82.02815055847168
167.71.48.223,91.45522117614746
167.71.48.223,85.57271957397461
167.71.48.223,101.01914405822754
167.71.48.223,103.23834419250488
167.71.48.223,98.9382266998291
167.71.48.223,104.55608367919922
167.71.48.223,105.33308982849121
167.71.48.223,113.81387710571289
167.71.48.223,99.65896606445312
167.71.48.223,103.70802879333496
167.71.48.223,109.99584197998047
167.71.48.223,70.99294662475586
167.71.48.223,97.31912612915039
167.71.48.223,96.5890884399414
167.71.48.223,102.81801223754883
167.71.48.223,104.59065437316895
167.71.48.223,96.34995460510254
167.71.48.223,120.86677551269531
167.71.48.223,115.13185501098633
167.71.48.223,106.31561279296875
167.71.48.223,95.10326385498047
167.71.48.223,83.88090133666992
167.71.48.223,109.70807075500488
167.71.48.223,83.6029052734375
167.71.48.223,99.884033203125
167.71.48.223,85.78705787658691
167.71.48.223,97.58496284484863
167.71.48.223,96.82989120483398
167.71.48.223,99.57194328308105
167.71.48.223,83.89401435852051
167.71.48.223,91.2470817565918
167.71.48.223,111.13905906677246
167.71.48.223,79.90074157714844
167.71.48.223,78.40108871459961
167.71.48.223,103.96003723144531
167.71.48.223,93.1708812713623
167.71.48.223,86.00974082946777
167.71.48.223,100.0969409942627
167.71.48.223,112.46895790100098
167.71.48.223,
167.71.48.223,100.48699378967285
167.71.48.223,99.50423240661621
167.71.48.223,108.68096351623535
167.71.48.223,80.45220375061035
167.71.48.223,95.2458381652832
167.71.48.223,104.26092147827148
167.71.48.223,84.6090316772461
167.71.48.223,99.46799278259277
167.71.48.223,98.33598136901855
167.71.48.223,97.61905670166016
167.71.48.223,77.0268440246582
167.71.48.223,89.64395523071289
167.71.48.223,95.2310562133789
167.71.48.223,86.40575408935547
167.71.48.223,100.94690322875977
167.71.48.223,94.8801040649414
167.71.48.223,100.88396072387695
167.71.48.223,91.36009216308594
167.71.48.223,97.23424911499023
164.90.170.146,95.14403343200684
164.90.170.146,78.91392707824707
164.90.170.146,89.33687210083008
164.90.170.146,110.26191711425781
164.90.170.146,87.67199516296387
164.90.170.146,95.20483016967773
164.90.170.146,89.67995643615723
164.90.170.146,101.93800926208496
164.90.170.146,87.04185485839844
164.90.170.146,96.70901298522949
164.90.170.146,78.92990112304688
164.90.170.146,80.3670883178711
164.90.170.146,64.53895568847656
164.90.170.146,86.34209632873535
164.90.170.146,79.51736450195312
164.90.170.146,78.72581481933594
164.90.170.146,89.61606025695801
164.90.170.146,87.74495124816895
164.90.170.146,96.86493873596191
164.90.170.146,91.45307540893555
164.90.170.146,85.13617515563965
164.90.170.146,95.69597244262695
164.90.170.146,75.16217231750488
164.90.170.146,70.57380676269531
164.90.170.146,67.43907928466797
164.90.170.146,78.31192016601562
164.90.170.146,68.99404525756836
164.90.170.146,83.84394645690918
164.90.170.146,108.29520225524902
164.90.170.146,75.47497749328613
164.90.170.146,77.50582695007324
164.90.170.146,109.88211631774902
164.90.170.146,94.50101852416992
164.90.170.146,97.42093086242676
164.90.170.146,85.60824394226074
164.90.170.146,74.85604286193848
164.90.170.146,115.97275733947754
164.90.170.146,86.32802963256836
164.90.170.146,109.26628112792969
164.90.170.146,122.18594551086426
164.90.170.146,110.94999313354492
164.90.170.146,106.40478134155273
164.90.170.146,82.0012092590332
164.90.170.146,84.58304405212402
164.90.170.146,116.95122718811035
164.90.170.146,103.05213928222656
164.90.170.146,94.13576126098633
164.90.170.146,79.51998710632324
164.90.170.146,80.38783073425293
164.90.170.146,110.86416244506836
164.90.170.146,98.86813163757324
164.90.170.146,71.2587833404541
164.90.170.146,78.61018180847168
164.90.170.146,75.80327987670898
164.90.170.146,115.69905281066895
164.90.170.146,83.11915397644043
164.90.170.146,78.4308910369873
164.90.170.146,89.43295478820801
164.90.170.146,87.98098564147949
164.90.170.146,59.758901596069336
164.90.170.146,78.47809791564941
164.90.170.146,105.66520690917969
164.90.170.146,114.75300788879395
164.90.170.146,77.02112197875977
164.90.170.146,82.15594291687012
164.90.170.146,105.49306869506836
164.90.170.146,93.01304817199707
164.90.170.146,114.53700065612793
164.90.170.146,72.23296165466309
164.90.170.146,76.32207870483398
164.90.170.146,92.29111671447754
164.90.170.146,78.51696014404297
164.90.170.146,
164.90.170.146,86.85922622680664
164.90.170.146,89.99514579772949
164.90.170.146,91.08805656433105
164.90.170.146,94.87795829772949
164.90.170.146,93.28484535217285
164.90.170.146,98.19602966308594
164.90.170.146,82.31401443481445
164.90.170.146,79.24699783325195
164.90.170.146,78.65095138549805
164.90.170.146,107.53107070922852
164.90.170.146,87.68701553344727
164.90.170.146,86.24386787414551
164.90.170.146,96.79579734802246
164.90.170.146,97.94807434082031
164.90.170.146,98.76108169555664
164.90.170.146,91.62068367004395
164.90.170.146,95.72315216064453
164.90.170.146,114.37511444091797
164.90.170.146,112.6401424407959
164.90.170.146,125.55503845214844
164.90.170.146,67.84510612487793
164.90.170.146,86.78197860717773
164.90.170.146,91.25399589538574
164.90.170.146,91.03012084960938
164.90.170.146,100.84366798400879
164.90.170.146,95.22795677185059
164.90.170.146,92.37408638000488
164.90.170.146,94.47383880615234
164.90.170.146,111.34505271911621
164.90.170.146,78.20606231689453
164.90.170.146,97.58687019348145
164.90.170.146,96.27223014831543
164.90.170.146,113.72017860412598
164.90.170.146,88.0730152130127
164.90.170.146,84.66100692749023
164.90.170.146,99.33185577392578
164.90.170.146,72.86500930786133
164.90.170.146,89.66588973999023
164.90.170.146,84.51604843139648
164.90.170.146,103.62005233764648
164.90.170.146,97.41520881652832
164.90.170.146,82.33094215393066
164.90.170.146,82.7021598815918
164.90.170.146,110.36014556884766
164.90.170.146,78.2928466796875
164.90.170.146,92.14210510253906
164.90.170.146,101.02319717407227
164.90.170.146,86.42196655273438
164.90.170.146,78.40108871459961
164.90.170.146,71.41423225402832
164.90.170.146,77.63195037841797
164.90.170.146,91.16578102111816
164.90.170.146,102.02217102050781
164.90.170.146,74.82433319091797
164.90.170.146,92.6980972290039
164.90.170.146,93.55783462524414
164.90.170.146,85.1128101348877
164.90.170.146,89.63298797607422
164.90.170.146,98.69384765625
164.90.170.146,96.06719017028809
164.90.170.146,96.01092338562012
164.90.170.146,84.41400527954102
164.90.170.146,71.78497314453125
164.90.170.146,96.35424613952637
164.90.170.146,90.42024612426758
164.90.170.146,100.79097747802734
164.90.170.146,98.7699031829834
164.90.170.146,74.48983192443848
164.90.170.146,80.32894134521484
164.90.170.146,124.63212013244629
164.90.170.146,87.91017532348633
164.90.170.146,85.01696586608887
164.90.170.146,89.63203430175781
164.90.170.146,88.1352424621582
164.90.170.146,90.35706520080566
164.90.170.146,105.27372360229492
164.90.170.146,93.69182586669922
164.90.170.146,77.72302627563477
164.90.170.146,99.43294525146484
164.90.170.146,101.53007507324219
164.90.170.146,95.40295600891113
164.90.170.146,99.99895095825195
164.90.170.146,73.53806495666504
164.90.170.146,72.19505310058594
164.90.170.146,83.08100700378418
164.90.170.146,90.67606925964355
164.90.170.146,116.1201000213623
164.90.170.146,105.20100593566895
164.90.170.146,77.79884338378906
164.90.170.146,67.39997863769531
164.90.170.146,101.59802436828613
164.90.170.146,92.54622459411621
164.90.170.146,95.74604034423828
164.90.170.146,101.73797607421875
164.90.170.146,73.77099990844727
164.90.170.146,99.10917282104492
164.90.170.146,202.96716690063477
164.90.170.146,231.36281967163086
164.90.170.146,208.8789939880371
164.90.170.146,110.35013198852539
164.90.170.146,76.86924934387207
164.90.170.146,75.8519172668457
164.90.170.146,107.45811462402344
164.90.170.146,100.9988784790039
164.90.170.146,83.47487449645996
164.90.170.146,91.63904190063477
164.90.170.146,73.4708309173584
164.90.170.146,75.33001899719238
164.90.170.146,71.80023193359375
164.90.170.146,85.33191680908203
164.90.170.146,101.89700126647949
164.90.170.146,95.88313102722168
164.90.170.146,72.72505760192871
164.90.170.146,102.49090194702148
164.90.170.146,70.64700126647949
164.90.170.146,86.85016632080078
164.90.170.146,84.96594429016113
164.90.170.146,89.62416648864746
164.90.170.146,104.736328125
164.90.170.146,80.83820343017578
164.90.170.146,88.59801292419434
164.90.170.146,91.5079116821289
164.90.170.146,103.93619537353516
164.90.170.146,91.65000915527344
164.90.170.146,112.69021034240723
164.90.170.146,90.13199806213379
164.90.170.146,92.94366836547852
164.90.170.146,77.02279090881348
164.90.170.146,101.67312622070312
164.90.170.146,105.3018569946289
164.90.170.146,86.83395385742188
164.90.170.146,100.76117515563965
164.90.170.146,90.91615676879883
164.90.170.146,90.28792381286621
164.90.170.146,99.64203834533691
164.90.170.146,111.84191703796387
164.90.170.146,83.59885215759277
164.90.170.146,77.39686965942383
164.90.170.146,116.67299270629883
164.90.170.146,90.26098251342773
164.90.170.146,106.51397705078125
164.90.170.146,82.6871395111084
164.90.170.146,102.14519500732422
164.90.170.146,94.22087669372559
164.90.170.146,92.42916107177734
164.90.170.146,117.31290817260742
164.90.170.146,90.64340591430664
164.90.170.146,100.34298896789551
164.90.170.146,87.95905113220215
164.90.170.146,104.75015640258789
164.90.170.146,105.05485534667969
164.90.170.146,89.6151065826416
164.90.170.146,96.9998836517334
164.90.170.146,77.90994644165039
164.90.170.146,87.72492408752441
164.90.170.146,111.54818534851074
164.90.170.146,84.36727523803711
164.90.170.146,97.1219539642334
164.90.170.146,85.97898483276367
164.90.170.146,114.28189277648926
164.90.170.146,91.19796752929688
164.90.170.146,79.33211326599121
164.90.170.146,93.8420295715332
164.90.170.146,109.4210147857666
164.90.170.146,78.08613777160645
164.90.170.146,78.01485061645508
164.90.170.146,98.01220893859863
164.90.170.146,66.7572021484375
164.90.170.146,91.76921844482422
164.90.170.146,85.14404296875
164.90.170.146,78.58705520629883
164.90.170.146,87.03088760375977
164.90.170.146,69.73099708557129
164.90.170.146,86.58790588378906
164.90.170.146,83.22691917419434
164.90.170.146,91.59016609191895
164.90.170.146,84.99598503112793
164.90.170.146,95.0019359588623
164.90.170.146,79.14233207702637
164.90.170.146,79.08868789672852
164.90.170.146,100.20613670349121
164.90.170.146,118.47805976867676
164.90.170.146,87.64123916625977
164.90.170.146,100.52108764648438
164.90.170.146,92.36693382263184
164.90.170.146,84.71894264221191
164.90.170.146,82.06415176391602
164.90.170.146,78.0801773071289
164.90.170.146,72.49307632446289
164.90.170.146,76.91001892089844
164.90.170.146,72.65186309814453
164.90.170.146,109.79104042053223
164.90.170.146,103.0890941619873
164.90.170.146,84.23113822937012
164.90.170.146,86.17925643920898
164.90.170.146,92.59986877441406
164.90.170.146,96.46892547607422
164.90.170.146,99.32708740234375
164.90.170.146,102.11515426635742
164.90.170.146,89.77174758911133
164.90.170.146,92.92078018188477
164.90.170.146,105.80134391784668
164.90.170.146,85.97111701965332
164.90.170.146,99.88999366760254
164.90.170.146,118.15500259399414
164.90.170.146,79.60796356201172
164.90.170.146,98.11210632324219
164.90.170.146,92.6671028137207
164.90.170.146,68.62092018127441
164.90.170.146,98.33192825317383
164.90.170.146,88.55104446411133
164.90.170.146,110.57209968566895
164.90.170.146,82.37195014953613
164.90.170.146,105.27801513671875
164.90.170.146,80.54661750793457
164.90.170.146,98.30927848815918
164.90.170.146,100.71897506713867
164.90.170.146,99.53594207763672
164.90.170.146,92.09108352661133
164.90.170.146,96.45509719848633
164.90.170.146,73.03905487060547
164.90.170.146,83.92620086669922
164.90.170.146,78.34219932556152
164.90.170.146,73.99916648864746
164.90.170.146,108.0629825592041
164.90.170.146,91.00103378295898
164.90.162.132,98.79779815673828
164.90.162.132,
164.90.162.132,71.75397872924805
164.90.162.132,103.42001914978027
164.90.162.132,110.56804656982422
164.90.162.132,99.0903377532959
164.90.162.132,101.78589820861816
164.90.162.132,81.47406578063965
164.90.162.132,90.12293815612793
164.90.162.132,111.91010475158691
164.90.162.132,104.09426689147949
164.90.162.132,98.38104248046875
164.90.162.132,103.24406623840332
164.90.162.132,84.96904373168945
164.90.162.132,99.89809989929199
164.90.162.132,99.54285621643066
164.90.162.132,104.29906845092773
164.90.162.132,115.04793167114258
164.90.162.132,91.77374839782715
164.90.162.132,104.56705093383789
164.90.162.132,85.15095710754395
164.90.162.132,
164.90.162.132,102.44894027709961
164.90.162.132,96.0690975189209
164.90.162.132,100.5699634552002
164.90.162.132,85.61301231384277
164.90.162.132,79.82492446899414
164.90.162.132,92.03100204467773
164.90.162.132,111.52195930480957
164.90.162.132,114.91012573242188
164.90.162.132,120.33605575561523
164.90.162.132,102.33497619628906
164.90.162.132,95.09992599487305
164.90.162.132,118.7601089477539
164.90.162.132,93.52684020996094
164.90.162.132,99.37405586242676
164.90.162.132,92.42105484008789
164.90.162.132,90.35587310791016
164.90.162.132,113.65914344787598
164.90.162.132,103.93595695495605
164.90.162.132,92.52500534057617
164.90.162.132,87.05520629882812
164.90.162.132,105.05127906799316
164.90.162.132,112.00284957885742
164.90.162.132,100.39925575256348
164.90.162.132,121.02293968200684
164.90.162.132,94.74706649780273
164.90.162.132,116.85419082641602
164.90.162.132,106.4000129699707
164.90.162.132,96.56381607055664
164.90.162.132,92.94676780700684
164.90.162.132,95.14617919921875
164.90.162.132,114.45927619934082
164.90.162.132,115.01383781433105
164.90.162.132,89.41984176635742
164.90.162.132,86.72094345092773
164.90.162.132,111.08684539794922
164.90.162.132,85.33287048339844
164.90.162.132,109.56692695617676
164.90.162.132,95.51310539245605
164.90.162.132,102.54120826721191
164.90.162.132,106.06002807617188
164.90.162.132,95.61681747436523
164.90.162.132,94.68507766723633
164.90.162.132,98.56986999511719
164.90.162.132,98.57726097106934
164.90.162.132,81.44617080688477
164.90.162.132,108.78109931945801
164.90.162.132,95.9320068359375
164.90.162.132,98.53100776672363
164.90.162.132,87.12291717529297
164.90.162.132,94.3448543548584
164.90.162.132,113.555908203125
164.90.162.132,86.0908031463623
164.90.162.132,102.83875465393066
164.90.162.132,87.47601509094238
164.90.162.132,99.28488731384277
164.90.162.132,90.62695503234863
164.90.162.132,97.86319732666016
164.90.162.132,103.5010814666748
164.90.162.132,87.43691444396973
164.90.162.132,85.07800102233887
164.90.162.132,108.93392562866211
164.90.162.132,87.62502670288086
164.90.162.132,108.43396186828613
164.90.162.132,106.0481071472168
164.90.162.132,91.73703193664551
164.90.162.132,96.58694267272949
164.90.162.132,84.72800254821777
164.90.162.132,104.97713088989258
164.90.162.132,110.45002937316895
164.90.162.132,101.57108306884766
164.90.162.132,107.01990127563477
164.90.162.132,86.94887161254883
164.90.162.132,102.7822494506836
164.90.162.132,95.98994255065918
164.90.162.132,98.9842414855957
164.90.162.132,102.6449203491211
164.90.162.132,97.7029800415039
164.90.162.132,118.50595474243164
164.90.162.132,90.06404876708984
164.90.162.132,98.86717796325684
164.90.162.132,97.50699996948242
164.90.162.132,114.84503746032715
164.90.162.132,98.04511070251465
164.90.162.132,107.87010192871094
164.90.162.132,99.8070240020752
164.90.162.132,103.06406021118164
164.90.162.132,89.71381187438965
164.90.162.132,110.37611961364746
164.90.162.132,101.08304023742676
164.90.162.132,123.32701683044434
164.90.162.132,119.38786506652832
164.90.162.132,82.50188827514648
164.90.162.132,95.23510932922363
164.90.162.132,80.03401756286621
164.90.162.132,95.13711929321289
164.90.162.132,89.22600746154785
164.90.162.132,113.0838394165039
164.90.162.132,110.98814010620117
164.90.162.132,131.821870803833
164.90.162.132,99.06601905822754
164.90.162.132,94.87104415893555
164.90.162.132,90.83008766174316
164.90.162.132,111.9842529296875
164.90.162.132,88.10806274414062
164.90.162.132,120.82576751708984
164.90.162.132,88.71603012084961
164.90.162.132,119.2619800567627
164.90.162.132,95.36886215209961
164.90.162.132,113.24286460876465
164.90.162.132,99.14422035217285
164.90.162.132,111.90986633300781
164.90.162.132,95.7193374633789
164.90.162.132,104.42900657653809
164.90.162.132,100.8601188659668
164.90.162.132,89.23196792602539
164.90.162.132,92.69309043884277
164.90.162.132,103.01995277404785
164.90.162.132,205.33490180969238
164.90.162.132,438.2448196411133
164.90.162.132,217.72289276123047
164.90.162.132,99.19905662536621
164.90.162.132,117.19703674316406
164.90.162.132,92.01884269714355
164.90.162.132,113.19398880004883
164.90.162.132,90.04902839660645
164.90.162.132,93.11795234680176
164.90.162.132,117.01297760009766
164.90.162.132,90.93403816223145
164.90.162.132,95.08395195007324
164.90.162.132,82.38697052001953
164.90.162.132,89.58601951599121
164.90.162.132,93.90807151794434
164.90.162.132,89.2798900604248
164.90.162.132,99.92194175720215
164.90.162.132,109.23194885253906
164.90.162.132,98.70791435241699
164.90.162.132,81.77471160888672
164.90.162.132,103.51109504699707
164.90.162.132,109.49110984802246
164.90.162.132,98.13404083251953
164.90.162.132,85.79802513122559
164.90.162.132,104.15196418762207
164.90.162.132,98.8001823425293
164.90.162.132,98.114013671875
164.90.162.132,104.6907901763916
164.90.162.132,109.22980308532715
164.90.162.132,94.99502182006836
164.90.162.132,89.12014961242676
164.90.162.132,94.51627731323242
164.90.162.132,104.62284088134766
164.90.162.132,96.83513641357422
164.90.162.132,96.42195701599121
164.90.162.132,103.80434989929199
164.90.162.132,110.92305183410645
164.90.162.132,109.60006713867188
164.90.162.132,100.93474388122559
164.90.162.132,114.09521102905273
164.90.162.132,91.30001068115234
164.90.162.132,104.0639877319336
164.90.162.132,71.60186767578125
164.90.162.132,102.68902778625488
164.90.162.132,97.5339412689209
164.90.162.132,102.53787040710449
164.90.162.132,93.47724914550781
164.90.162.132,92.05007553100586
164.90.162.132,107.55491256713867
164.90.162.132,108.11710357666016
164.90.162.132,105.8816909790039
164.90.162.132,94.62285041809082
164.90.162.132,96.91905975341797
